VAR,RESPONSE,MEANING
SC01,1,Nein (nicht an der Studie teilnehmen)
SC01,2,Ja
SC01,-9,Not answered
GE02,1,Ja ich spreche Deutsch auf muttersprachlichem Niveau.
GE02,2,Nein ich spreche Deutsch nicht auf muttersprachlichem Niveau.
GE02,-9,Not answered
RN01,1,female
RN01,2,male
RN01,3,person
FA02x14,34498,34498
FA02x14,58093,58093
FA02x14,42360,42360
FA02x14,52205,52205
FA02x14,74680,74680
FA02x14,77367,77367
FA02x14,8757,8757
FA02x14,29047,29047
FA02x14,21832,21832
FA02x14,53739,53739
FA02x14,4846,4846
FA02x14,56924,56924
FA02x14,14931,14931
FA02x14,41736,41736
FA02x14,27045,27045
FA02x14,28901,28901
FA02x14,30491,30491
FA02x14,32971,32971
FA02x14,20973,20973
FA02x14,78483,78483
FA02x14,9463,9463
FA02x14,78158,78158
FA02x14,59201,59201
FA02x14,69879,69879
FA02x14,30677,30677
FA02x14,83517,83517
FA02x14,82479,82479
FA02x14,66333,66333
FA02x14,54264,54264
FA02x14,14316,14316
FA02x14,18849,18849
FA02x14,37709,37709
FA02x14,44141,44141
FA02x14,31351,31351
FA02x14,1585,1585
FA02x14,64000,64000
FA02x14,13774,13774
FA02x14,49877,49877
FA02x14,70971,70971
FA02x14,51269,51269
FA02x14,12233,12233
FA02x14,15760,15760
FA02x14,3124,3124
FA02x14,30013,30013
FA02x14,5959,5959
FA02x14,27526,27526
FA02x14,9746,9746
FA02x14,3802,3802
FA02x14,766,766
FA02x14,36581,36581
FA02x14,52683,52683
FA02x14,85669,85669
FA02x14,67254,67254
FA02x14,53544,53544
FA02x14,49368,49368
FA02x14,56950,56950
FA02x14,78859,78859
FA02x14,32570,32570
FA02x14,31470,31470
FA02x14,25172,25172
FA02x14,51115,51115
FA02x14,78317,78317
FA02x14,62084,62084
FA02x14,81622,81622
FA02x14,46689,46689
FA02x14,74406,74406
FA02x14,37529,37529
FA02x14,26436,26436
FA02x14,57217,57217
FA02x14,59595,59595
FA02x14,55433,55433
FA02x14,11540,11540
FA02x14,74784,74784
FA02x14,50122,50122
FA02x14,41787,41787
FA02x14,28930,28930
FA02x14,19341,19341
FA02x14,48761,48761
FA02x14,78929,78929
FA02x14,76957,76957
FA02x14,37124,37124
FA02x14,7638,7638
FA02x14,45160,45160
FA02x14,46974,46974
FA02x14,41820,41820
FA02x14,37697,37697
FA02x14,6104,6104
FA02x14,70717,70717
FA02x14,38968,38968
FA02x14,22469,22469
FA02x14,59756,59756
FA02x14,33882,33882
FA02x14,23360,23360
FA02x14,54427,54427
FA02x14,85279,85279
FA02x14,32192,32192
FA02x14,11839,11839
FA02x14,2269,2269
FA02x14,73147,73147
FA02x14,23810,23810
FA02x14,31645,31645
FA02x14,48720,48720
FA02x14,85906,85906
FA02x14,16550,16550
FA02x14,73547,73547
FA02x14,33755,33755
FA02x14,44347,44347
FA02x15,55865,55865
FA02x15,48386,48386
FA02x15,80900,80900
FA02x15,49901,49901
FA02x15,77513,77513
FA02x15,35706,35706
FA02x15,14690,14690
FA02x15,36927,36927
FA02x15,13364,13364
FA02x15,50042,50042
FA02x15,80075,80075
FA02x15,26652,26652
FA02x15,64483,64483
FA02x15,8552,8552
FA02x15,46013,46013
FA02x15,13079,13079
FA02x15,34158,34158
FA02x15,59168,59168
FA02x15,57801,57801
FA02x15,55345,55345
FA02x15,85082,85082
FA02x15,38242,38242
FA02x15,74568,74568
FA02x15,65982,65982
FA02x15,47023,47023
FA02x15,70228,70228
FA02x15,24281,24281
FA02x15,69837,69837
FA02x15,1329,1329
FA02x15,9875,9875
FA02x15,38931,38931
FA02x15,68959,68959
FA02x15,11697,11697
FA02x15,43133,43133
FA02x15,41172,41172
FA02x15,31005,31005
FA02x15,51234,51234
FA02x15,52537,52537
FA02x15,38300,38300
FA02x15,846,846
FA02x15,24081,24081
FA02x15,63538,63538
FA02x15,10162,10162
FA02x15,82189,82189
FA02x15,82192,82192
FA02x15,21730,21730
FA02x15,28889,28889
FA02x15,80206,80206
FA02x15,79400,79400
FA02x15,83057,83057
FA02x15,40846,40846
FA02x15,61893,61893
FA02x15,45667,45667
FA02x15,54362,54362
FA02x15,58537,58537
FA02x15,83079,83079
FA02x15,57266,57266
FA02x15,37017,37017
FA02x15,1314,1314
FA02x15,40183,40183
FA02x15,85630,85630
FA02x15,83238,83238
FA02x15,22481,22481
FA02x15,51167,51167
FA02x15,67750,67750
FA02x15,23249,23249
FA02x15,63170,63170
FA02x15,68662,68662
FA02x15,48044,48044
FA02x15,16590,16590
FA02x15,44437,44437
FA02x15,74827,74827
FA02x15,50744,50744
FA02x15,79303,79303
FA02x15,41104,41104
FA02x15,22779,22779
FA02x15,65057,65057
FA02x15,28630,28630
FA02x15,39531,39531
FA02x15,41972,41972
FA02x15,36649,36649
FA02x15,10564,10564
FA02x15,76467,76467
FA02x15,9492,9492
FA02x15,18515,18515
FA02x15,17431,17431
FA02x15,40427,40427
FA02x15,20226,20226
FA02x15,48794,48794
FA02x15,3684,3684
FA02x15,19412,19412
FA02x15,41541,41541
FA02x15,84646,84646
FA02x15,61906,61906
FA02x15,2439,2439
FA02x15,54158,54158
FA02x15,60282,60282
FA02x15,75746,75746
FA02x15,24701,24701
FA02x15,45403,45403
FA02x15,6943,6943
FA02x15,15995,15995
FA02x15,66472,66472
FA02x15,35318,35318
FA02x15,17976,17976
FA02x15,60794,60794
FA02x15,82538,82538
FA02x15,85686,85686
FA02x15,66151,66151
FA02x15,84419,84419
FA02x15,53229,53229
FA02x15,56312,56312
FA02x15,37176,37176
FA02x15,74857,74857
FA02x15,2287,2287
FA02x15,82234,82234
FA02x15,33788,33788
FA02x15,84596,84596
FA02x15,29200,29200
FA02x15,61215,61215
FA02x15,75202,75202
FA02x15,8508,8508
FA02x15,57057,57057
FA02x15,35309,35309
FA02x15,65114,65114
FA02x15,17997,17997
FA02x15,66900,66900
FA02x15,59944,59944
FA02x15,43243,43243
FA02x15,77994,77994
FA02x15,40289,40289
FA02x15,28013,28013
FA02x15,27633,27633
FA02x15,30721,30721
FA02x15,45707,45707
FA02x15,12189,12189
FA02x15,76725,76725
FA02x15,39553,39553
FA02x15,80252,80252
FA02x15,16535,16535
FA02x15,53313,53313
FA02x15,56437,56437
FA02x15,81557,81557
FA02x15,3403,3403
FA02x15,65204,65204
FA02x15,32949,32949
FA02x15,37611,37611
FA02x15,54946,54946
FA02x15,6715,6715
FA02x15,53058,53058
FA02x15,16660,16660
FA02x15,85606,85606
FA02x15,38047,38047
FA02x15,24347,24347
FA02x15,47780,47780
FA02x15,67606,67606
FA02x15,11810,11810
FA02x15,4883,4883
FA02x15,4721,4721
FA02x15,83398,83398
FA02x15,15124,15124
FA02x15,26759,26759
FA02x15,33283,33283
FA02x15,83063,83063
FA02x15,71366,71366
FA02x15,48379,48379
FA02x15,6766,6766
FA02x15,77247,77247
FA02x15,41411,41411
FA02x15,26323,26323
FA02x15,30609,30609
FA02x15,48534,48534
FA02x15,38290,38290
FA02x15,42799,42799
FA02x15,81932,81932
FA02x15,32537,32537
FA02x15,73779,73779
FA02x15,42025,42025
FA02x15,48227,48227
FA02x15,52338,52338
FA02x15,16287,16287
FA02x15,2833,2833
FA02x15,1372,1372
FA02x15,20048,20048
FA02x15,75710,75710
FA02x15,48130,48130
FA02x15,73721,73721
FA02x15,6711,6711
FA02x15,45377,45377
FA02x15,10685,10685
FA02x15,27513,27513
FA02x15,46781,46781
FA02x15,32877,32877
FA02x15,28248,28248
FA02x15,40481,40481
FA02x15,73794,73794
FA02x15,36361,36361
FA02x15,6651,6651
FA02x15,47113,47113
FA02x15,65037,65037
FA02x15,28836,28836
FA02x15,31934,31934
FA02x15,43229,43229
FA02x15,11717,11717
FA02x15,68223,68223
FA02x15,40246,40246
FA02x15,78876,78876
FA02x15,21822,21822
FA02x15,26925,26925
FA02x15,69791,69791
FA02x15,4685,4685
FA02x15,57566,57566
FA02x15,23324,23324
FA02x15,32066,32066
FA02x15,30595,30595
FA02x15,31088,31088
FA02x15,75474,75474
FA02x15,49603,49603
FA02x15,6140,6140
FA02x15,70174,70174
FA02x15,1861,1861
FA02x15,19549,19549
FA02x15,63621,63621
FA02x15,41796,41796
FA02x15,58498,58498
FA02x15,44773,44773
FA02x15,42240,42240
FA02x15,74884,74884
FA02x15,34498,34498
FA02x15,58093,58093
FA02x15,42360,42360
FA02x15,52205,52205
FA02x15,74680,74680
FA02x15,77367,77367
FA02x15,8757,8757
FA02x15,29047,29047
FA02x15,21832,21832
FA02x15,53739,53739
FA02x15,4846,4846
FA02x15,56924,56924
FA02x15,14931,14931
FA02x15,41736,41736
FA02x15,27045,27045
FA02x15,28901,28901
FA02x15,30491,30491
FA02x15,32971,32971
FA02x15,20973,20973
FA02x15,78483,78483
FA02x15,9463,9463
FA02x15,78158,78158
FA02x15,59201,59201
FA02x15,69879,69879
FA02x15,30677,30677
FA02x15,83517,83517
FA02x15,82479,82479
FA02x15,66333,66333
FA02x15,54264,54264
FA02x15,14316,14316
FA02x15,18849,18849
FA02x15,37709,37709
FA02x15,44141,44141
FA02x15,31351,31351
FA02x15,1585,1585
FA02x15,64000,64000
FA02x15,13774,13774
FA02x15,49877,49877
FA02x15,70971,70971
FA02x15,51269,51269
FA02x15,12233,12233
FA02x15,15760,15760
FA02x15,3124,3124
FA02x15,30013,30013
FA02x15,5959,5959
FA02x15,27526,27526
FA02x15,9746,9746
FA02x15,3802,3802
FA02x15,766,766
FA02x15,36581,36581
FA02x15,52683,52683
FA02x15,85669,85669
FA02x15,67254,67254
FA02x15,53544,53544
FA02x15,49368,49368
FA02x15,56950,56950
FA02x15,78859,78859
FA02x15,32570,32570
FA02x15,31470,31470
FA02x15,25172,25172
FA02x15,51115,51115
FA02x15,78317,78317
FA02x15,62084,62084
FA02x15,81622,81622
FA02x15,46689,46689
FA02x15,74406,74406
FA02x15,37529,37529
FA02x15,26436,26436
FA02x15,57217,57217
FA02x15,59595,59595
FA02x15,55433,55433
FA02x15,11540,11540
FA02x15,74784,74784
FA02x15,50122,50122
FA02x15,41787,41787
FA02x15,28930,28930
FA02x15,19341,19341
FA02x15,48761,48761
FA02x15,78929,78929
FA02x15,76957,76957
FA02x15,37124,37124
FA02x15,7638,7638
FA02x15,45160,45160
FA02x15,46974,46974
FA02x15,41820,41820
FA02x15,37697,37697
FA02x15,6104,6104
FA02x15,70717,70717
FA02x15,38968,38968
FA02x15,22469,22469
FA02x15,59756,59756
FA02x15,33882,33882
FA02x15,23360,23360
FA02x15,54427,54427
FA02x15,85279,85279
FA02x15,32192,32192
FA02x15,11839,11839
FA02x15,2269,2269
FA02x15,73147,73147
FA02x15,23810,23810
FA02x15,31645,31645
FA02x15,48720,48720
FA02x15,85906,85906
FA02x15,16550,16550
FA02x15,73547,73547
FA02x15,33755,33755
FA02x15,44347,44347
FA02x16,55865,55865
FA02x16,48386,48386
FA02x16,80900,80900
FA02x16,49901,49901
FA02x16,77513,77513
FA02x16,35706,35706
FA02x16,14690,14690
FA02x16,36927,36927
FA02x16,13364,13364
FA02x16,50042,50042
FA02x16,80075,80075
FA02x16,26652,26652
FA02x16,64483,64483
FA02x16,8552,8552
FA02x16,46013,46013
FA02x16,13079,13079
FA02x16,34158,34158
FA02x16,59168,59168
FA02x16,57801,57801
FA02x16,55345,55345
FA02x16,85082,85082
FA02x16,38242,38242
FA02x16,74568,74568
FA02x16,65982,65982
FA02x16,47023,47023
FA02x16,70228,70228
FA02x16,24281,24281
FA02x16,69837,69837
FA02x16,1329,1329
FA02x16,9875,9875
FA02x16,38931,38931
FA02x16,68959,68959
FA02x16,11697,11697
FA02x16,43133,43133
FA02x16,41172,41172
FA02x16,31005,31005
FA02x16,51234,51234
FA02x16,52537,52537
FA02x16,38300,38300
FA02x16,846,846
FA02x16,24081,24081
FA02x16,63538,63538
FA02x16,10162,10162
FA02x16,82189,82189
FA02x16,82192,82192
FA02x16,21730,21730
FA02x16,28889,28889
FA02x16,80206,80206
FA02x16,79400,79400
FA02x16,83057,83057
FA02x16,40846,40846
FA02x16,61893,61893
FA02x16,45667,45667
FA02x16,54362,54362
FA02x16,58537,58537
FA02x16,83079,83079
FA02x16,57266,57266
FA02x16,37017,37017
FA02x16,1314,1314
FA02x16,40183,40183
FA02x16,85630,85630
FA02x16,83238,83238
FA02x16,22481,22481
FA02x16,51167,51167
FA02x16,67750,67750
FA02x16,23249,23249
FA02x16,63170,63170
FA02x16,68662,68662
FA02x16,48044,48044
FA02x16,16590,16590
FA02x16,44437,44437
FA02x16,74827,74827
FA02x16,50744,50744
FA02x16,79303,79303
FA02x16,41104,41104
FA02x16,22779,22779
FA02x16,65057,65057
FA02x16,28630,28630
FA02x16,39531,39531
FA02x16,41972,41972
FA02x16,36649,36649
FA02x16,10564,10564
FA02x16,76467,76467
FA02x16,9492,9492
FA02x16,18515,18515
FA02x16,17431,17431
FA02x16,40427,40427
FA02x16,20226,20226
FA02x16,48794,48794
FA02x16,3684,3684
FA02x16,19412,19412
FA02x16,41541,41541
FA02x16,84646,84646
FA02x16,61906,61906
FA02x16,2439,2439
FA02x16,54158,54158
FA02x16,60282,60282
FA02x16,75746,75746
FA02x16,24701,24701
FA02x16,45403,45403
FA02x16,6943,6943
FA02x16,15995,15995
FA02x16,66472,66472
FA02x16,35318,35318
FA02x16,17976,17976
FA02x16,60794,60794
FA02x16,82538,82538
FA02x16,85686,85686
FA02x16,66151,66151
FA02x16,84419,84419
FA02x16,53229,53229
FA02x16,56312,56312
FA02x16,37176,37176
FA02x16,74857,74857
FA02x16,2287,2287
FA02x16,82234,82234
FA02x16,33788,33788
FA02x16,84596,84596
FA02x16,29200,29200
FA02x16,61215,61215
FA02x16,75202,75202
FA02x16,8508,8508
FA02x16,57057,57057
FA02x16,35309,35309
FA02x16,65114,65114
FA02x16,17997,17997
FA02x16,66900,66900
FA02x16,59944,59944
FA02x16,43243,43243
FA02x16,77994,77994
FA02x16,40289,40289
FA02x16,28013,28013
FA02x16,27633,27633
FA02x16,30721,30721
FA02x16,45707,45707
FA02x16,12189,12189
FA02x16,76725,76725
FA02x16,39553,39553
FA02x16,80252,80252
FA02x16,16535,16535
FA02x16,53313,53313
FA02x16,56437,56437
FA02x16,81557,81557
FA02x16,3403,3403
FA02x16,65204,65204
FA02x16,32949,32949
FA02x16,37611,37611
FA02x16,54946,54946
FA02x16,6715,6715
FA02x16,53058,53058
FA02x16,16660,16660
FA02x16,85606,85606
FA02x16,38047,38047
FA02x16,24347,24347
FA02x16,47780,47780
FA02x16,67606,67606
FA02x16,11810,11810
FA02x16,4883,4883
FA02x16,4721,4721
FA02x16,83398,83398
FA02x16,15124,15124
FA02x16,26759,26759
FA02x16,33283,33283
FA02x16,83063,83063
FA02x16,71366,71366
FA02x16,48379,48379
FA02x16,6766,6766
FA02x16,77247,77247
FA02x16,41411,41411
FA02x16,26323,26323
FA02x16,30609,30609
FA02x16,48534,48534
FA02x16,38290,38290
FA02x16,42799,42799
FA02x16,81932,81932
FA02x16,32537,32537
FA02x16,73779,73779
FA02x16,42025,42025
FA02x16,48227,48227
FA02x16,52338,52338
FA02x16,16287,16287
FA02x16,2833,2833
FA02x16,1372,1372
FA02x16,20048,20048
FA02x16,75710,75710
FA02x16,48130,48130
FA02x16,73721,73721
FA02x16,6711,6711
FA02x16,45377,45377
FA02x16,10685,10685
FA02x16,27513,27513
FA02x16,46781,46781
FA02x16,32877,32877
FA02x16,28248,28248
FA02x16,40481,40481
FA02x16,73794,73794
FA02x16,36361,36361
FA02x16,6651,6651
FA02x16,47113,47113
FA02x16,65037,65037
FA02x16,28836,28836
FA02x16,31934,31934
FA02x16,43229,43229
FA02x16,11717,11717
FA02x16,68223,68223
FA02x16,40246,40246
FA02x16,78876,78876
FA02x16,21822,21822
FA02x16,26925,26925
FA02x16,69791,69791
FA02x16,4685,4685
FA02x16,57566,57566
FA02x16,23324,23324
FA02x16,32066,32066
FA02x16,30595,30595
FA02x16,31088,31088
FA02x16,75474,75474
FA02x16,49603,49603
FA02x16,6140,6140
FA02x16,70174,70174
FA02x16,1861,1861
FA02x16,19549,19549
FA02x16,63621,63621
FA02x16,41796,41796
FA02x16,58498,58498
FA02x16,44773,44773
FA02x16,42240,42240
FA02x16,74884,74884
FA02x16,34498,34498
FA02x16,58093,58093
FA02x16,42360,42360
FA02x16,52205,52205
FA02x16,74680,74680
FA02x16,77367,77367
FA02x16,8757,8757
FA02x16,29047,29047
FA02x16,21832,21832
FA02x16,53739,53739
FA02x16,4846,4846
FA02x16,56924,56924
FA02x16,14931,14931
FA02x16,41736,41736
FA02x16,27045,27045
FA02x16,28901,28901
FA02x16,30491,30491
FA02x16,32971,32971
FA02x16,20973,20973
FA02x16,78483,78483
FA02x16,9463,9463
FA02x16,78158,78158
FA02x16,59201,59201
FA02x16,69879,69879
FA02x16,30677,30677
FA02x16,83517,83517
FA02x16,82479,82479
FA02x16,66333,66333
FA02x16,54264,54264
FA02x16,14316,14316
FA02x16,18849,18849
FA02x16,37709,37709
FA02x16,44141,44141
FA02x16,31351,31351
FA02x16,1585,1585
FA02x16,64000,64000
FA02x16,13774,13774
FA02x16,49877,49877
FA02x16,70971,70971
FA02x16,51269,51269
FA02x16,12233,12233
FA02x16,15760,15760
FA02x16,3124,3124
FA02x16,30013,30013
FA02x16,5959,5959
FA02x16,27526,27526
FA02x16,9746,9746
FA02x16,3802,3802
FA02x16,766,766
FA02x16,36581,36581
FA02x16,52683,52683
FA02x16,85669,85669
FA02x16,67254,67254
FA02x16,53544,53544
FA02x16,49368,49368
FA02x16,56950,56950
FA02x16,78859,78859
FA02x16,32570,32570
FA02x16,31470,31470
FA02x16,25172,25172
FA02x16,51115,51115
FA02x16,78317,78317
FA02x16,62084,62084
FA02x16,81622,81622
FA02x16,46689,46689
FA02x16,74406,74406
FA02x16,37529,37529
FA02x16,26436,26436
FA02x16,57217,57217
FA02x16,59595,59595
FA02x16,55433,55433
FA02x16,11540,11540
FA02x16,74784,74784
FA02x16,50122,50122
FA02x16,41787,41787
FA02x16,28930,28930
FA02x16,19341,19341
FA02x16,48761,48761
FA02x16,78929,78929
FA02x16,76957,76957
FA02x16,37124,37124
FA02x16,7638,7638
FA02x16,45160,45160
FA02x16,46974,46974
FA02x16,41820,41820
FA02x16,37697,37697
FA02x16,6104,6104
FA02x16,70717,70717
FA02x16,38968,38968
FA02x16,22469,22469
FA02x16,59756,59756
FA02x16,33882,33882
FA02x16,23360,23360
FA02x16,54427,54427
FA02x16,85279,85279
FA02x16,32192,32192
FA02x16,11839,11839
FA02x16,2269,2269
FA02x16,73147,73147
FA02x16,23810,23810
FA02x16,31645,31645
FA02x16,48720,48720
FA02x16,85906,85906
FA02x16,16550,16550
FA02x16,73547,73547
FA02x16,33755,33755
FA02x16,44347,44347
FA02x17,55865,55865
FA02x17,48386,48386
FA02x17,80900,80900
FA02x17,49901,49901
FA02x17,77513,77513
FA02x17,35706,35706
FA02x17,14690,14690
FA02x17,36927,36927
FA02x17,13364,13364
FA02x17,50042,50042
FA02x17,80075,80075
FA02x17,26652,26652
FA02x17,64483,64483
FA02x17,8552,8552
FA02x17,46013,46013
FA02x17,13079,13079
FA02x17,34158,34158
FA02x17,59168,59168
FA02x17,57801,57801
FA02x17,55345,55345
FA02x17,85082,85082
FA02x17,38242,38242
FA02x17,74568,74568
FA02x17,65982,65982
FA02x17,47023,47023
FA02x17,70228,70228
FA02x17,24281,24281
FA02x17,69837,69837
FA02x17,1329,1329
FA02x17,9875,9875
FA02x17,38931,38931
FA02x17,68959,68959
FA02x17,11697,11697
FA02x17,43133,43133
FA02x17,41172,41172
FA02x17,31005,31005
FA02x17,51234,51234
FA02x17,52537,52537
FA02x17,38300,38300
FA02x17,846,846
FA02x17,24081,24081
FA02x17,63538,63538
FA02x17,10162,10162
FA02x17,82189,82189
FA02x17,82192,82192
FA02x17,21730,21730
FA02x17,28889,28889
FA02x17,80206,80206
FA02x17,79400,79400
FA02x17,83057,83057
FA02x17,40846,40846
FA02x17,61893,61893
FA02x17,45667,45667
FA02x17,54362,54362
FA02x17,58537,58537
FA02x17,83079,83079
FA02x17,57266,57266
FA02x17,37017,37017
FA02x17,1314,1314
FA02x17,40183,40183
FA02x17,85630,85630
FA02x17,83238,83238
FA02x17,22481,22481
FA02x17,51167,51167
FA02x17,67750,67750
FA02x17,23249,23249
FA02x17,63170,63170
FA02x17,68662,68662
FA02x17,48044,48044
FA02x17,16590,16590
FA02x17,44437,44437
FA02x17,74827,74827
FA02x17,50744,50744
FA02x17,79303,79303
FA02x17,41104,41104
FA02x17,22779,22779
FA02x17,65057,65057
FA02x17,28630,28630
FA02x17,39531,39531
FA02x17,41972,41972
FA02x17,36649,36649
FA02x17,10564,10564
FA02x17,76467,76467
FA02x17,9492,9492
FA02x17,18515,18515
FA02x17,17431,17431
FA02x17,40427,40427
FA02x17,20226,20226
FA02x17,48794,48794
FA02x17,3684,3684
FA02x17,19412,19412
FA02x17,41541,41541
FA02x17,84646,84646
FA02x17,61906,61906
FA02x17,2439,2439
FA02x17,54158,54158
FA02x17,60282,60282
FA02x17,75746,75746
FA02x17,24701,24701
FA02x17,45403,45403
FA02x17,6943,6943
FA02x17,15995,15995
FA02x17,66472,66472
FA02x17,35318,35318
FA02x17,17976,17976
FA02x17,60794,60794
FA02x17,82538,82538
FA02x17,85686,85686
FA02x17,66151,66151
FA02x17,84419,84419
FA02x17,53229,53229
FA02x17,56312,56312
FA02x17,37176,37176
FA02x17,74857,74857
FA02x17,2287,2287
FA02x17,82234,82234
FA02x17,33788,33788
FA02x17,84596,84596
FA02x17,29200,29200
FA02x17,61215,61215
FA02x17,75202,75202
FA02x17,8508,8508
FA02x17,57057,57057
FA02x17,35309,35309
FA02x17,65114,65114
FA02x17,17997,17997
FA02x17,66900,66900
FA02x17,59944,59944
FA02x17,43243,43243
FA02x17,77994,77994
FA02x17,40289,40289
FA02x17,28013,28013
FA02x17,27633,27633
FA02x17,30721,30721
FA02x17,45707,45707
FA02x17,12189,12189
FA02x17,76725,76725
FA02x17,39553,39553
FA02x17,80252,80252
FA02x17,16535,16535
FA02x17,53313,53313
FA02x17,56437,56437
FA02x17,81557,81557
FA02x17,3403,3403
FA02x17,65204,65204
FA02x17,32949,32949
FA02x17,37611,37611
FA02x17,54946,54946
FA02x17,6715,6715
FA02x17,53058,53058
FA02x17,16660,16660
FA02x17,85606,85606
FA02x17,38047,38047
FA02x17,24347,24347
FA02x17,47780,47780
FA02x17,67606,67606
FA02x17,11810,11810
FA02x17,4883,4883
FA02x17,4721,4721
FA02x17,83398,83398
FA02x17,15124,15124
FA02x17,26759,26759
FA02x17,33283,33283
FA02x17,83063,83063
FA02x17,71366,71366
FA02x17,48379,48379
FA02x17,6766,6766
FA02x17,77247,77247
FA02x17,41411,41411
FA02x17,26323,26323
FA02x17,30609,30609
FA02x17,48534,48534
FA02x17,38290,38290
FA02x17,42799,42799
FA02x17,81932,81932
FA02x17,32537,32537
FA02x17,73779,73779
FA02x17,42025,42025
FA02x17,48227,48227
FA02x17,52338,52338
FA02x17,16287,16287
FA02x17,2833,2833
FA02x17,1372,1372
FA02x17,20048,20048
FA02x17,75710,75710
FA02x17,48130,48130
FA02x17,73721,73721
FA02x17,6711,6711
FA02x17,45377,45377
FA02x17,10685,10685
FA02x17,27513,27513
FA02x17,46781,46781
FA02x17,32877,32877
FA02x17,28248,28248
FA02x17,40481,40481
FA02x17,73794,73794
FA02x17,36361,36361
FA02x17,6651,6651
FA02x17,47113,47113
FA02x17,65037,65037
FA02x17,28836,28836
FA02x17,31934,31934
FA02x17,43229,43229
FA02x17,11717,11717
FA02x17,68223,68223
FA02x17,40246,40246
FA02x17,78876,78876
FA02x17,21822,21822
FA02x17,26925,26925
FA02x17,69791,69791
FA02x17,4685,4685
FA02x17,57566,57566
FA02x17,23324,23324
FA02x17,32066,32066
FA02x17,30595,30595
FA02x17,31088,31088
FA02x17,75474,75474
FA02x17,49603,49603
FA02x17,6140,6140
FA02x17,70174,70174
FA02x17,1861,1861
FA02x17,19549,19549
FA02x17,63621,63621
FA02x17,41796,41796
FA02x17,58498,58498
FA02x17,44773,44773
FA02x17,42240,42240
FA02x17,74884,74884
FA02x17,34498,34498
FA02x17,58093,58093
FA02x17,42360,42360
FA02x17,52205,52205
FA02x17,74680,74680
FA02x17,77367,77367
FA02x17,8757,8757
FA02x17,29047,29047
FA02x17,21832,21832
FA02x17,53739,53739
FA02x17,4846,4846
FA02x17,56924,56924
FA02x17,14931,14931
FA02x17,41736,41736
FA02x17,27045,27045
FA02x17,28901,28901
FA02x17,30491,30491
FA02x17,32971,32971
FA02x17,20973,20973
FA02x17,78483,78483
FA02x17,9463,9463
FA02x17,78158,78158
FA02x17,59201,59201
FA02x17,69879,69879
FA02x17,30677,30677
FA02x17,83517,83517
FA02x17,82479,82479
FA02x17,66333,66333
FA02x17,54264,54264
FA02x17,14316,14316
FA02x17,18849,18849
FA02x17,37709,37709
FA02x17,44141,44141
FA02x17,31351,31351
FA02x17,1585,1585
FA02x17,64000,64000
FA02x17,13774,13774
FA02x17,49877,49877
FA02x17,70971,70971
FA02x17,51269,51269
FA02x17,12233,12233
FA02x17,15760,15760
FA02x17,3124,3124
FA02x17,30013,30013
FA02x17,5959,5959
FA02x17,27526,27526
FA02x17,9746,9746
FA02x17,3802,3802
FA02x17,766,766
FA02x17,36581,36581
FA02x17,52683,52683
FA02x17,85669,85669
FA02x17,67254,67254
FA02x17,53544,53544
FA02x17,49368,49368
FA02x17,56950,56950
FA02x17,78859,78859
FA02x17,32570,32570
FA02x17,31470,31470
FA02x17,25172,25172
FA02x17,51115,51115
FA02x17,78317,78317
FA02x17,62084,62084
FA02x17,81622,81622
FA02x17,46689,46689
FA02x17,74406,74406
FA02x17,37529,37529
FA02x17,26436,26436
FA02x17,57217,57217
FA02x17,59595,59595
FA02x17,55433,55433
FA02x17,11540,11540
FA02x17,74784,74784
FA02x17,50122,50122
FA02x17,41787,41787
FA02x17,28930,28930
FA02x17,19341,19341
FA02x17,48761,48761
FA02x17,78929,78929
FA02x17,76957,76957
FA02x17,37124,37124
FA02x17,7638,7638
FA02x17,45160,45160
FA02x17,46974,46974
FA02x17,41820,41820
FA02x17,37697,37697
FA02x17,6104,6104
FA02x17,70717,70717
FA02x17,38968,38968
FA02x17,22469,22469
FA02x17,59756,59756
FA02x17,33882,33882
FA02x17,23360,23360
FA02x17,54427,54427
FA02x17,85279,85279
FA02x17,32192,32192
FA02x17,11839,11839
FA02x17,2269,2269
FA02x17,73147,73147
FA02x17,23810,23810
FA02x17,31645,31645
FA02x17,48720,48720
FA02x17,85906,85906
FA02x17,16550,16550
FA02x17,73547,73547
FA02x17,33755,33755
FA02x17,44347,44347
FA02x18,55865,55865
FA02x18,48386,48386
FA02x18,80900,80900
FA02x18,49901,49901
FA02x18,77513,77513
FA02x18,35706,35706
FA02x18,14690,14690
FA02x18,36927,36927
FA02x18,13364,13364
FA02x18,50042,50042
FA02x18,80075,80075
FA02x18,26652,26652
FA02x18,64483,64483
FA02x18,8552,8552
FA02x18,46013,46013
FA02x18,13079,13079
FA02x18,34158,34158
FA02x18,59168,59168
FA02x18,57801,57801
FA02x18,55345,55345
FA02x18,85082,85082
FA02x18,38242,38242
FA02x18,74568,74568
FA02x18,65982,65982
FA02x18,47023,47023
FA02x18,70228,70228
FA02x18,24281,24281
FA02x18,69837,69837
FA02x18,1329,1329
FA02x18,9875,9875
FA02x18,38931,38931
FA02x18,68959,68959
FA02x18,11697,11697
FA02x18,43133,43133
FA02x18,41172,41172
FA02x18,31005,31005
FA02x18,51234,51234
FA02x18,52537,52537
FA02x18,38300,38300
FA02x18,846,846
FA02x18,24081,24081
